label,text,Date
4,"After cleaning, washing, shining and ironing everything in sight, I'm taking a new book out to the park  Later!",2022-01-29 16:32:55.447226
4,Hey #SLC- Do something GREAT for your pup! Acu-Massage sessions w/ www.heartsofire.com next weekend -cheap- tell her we sent you! ,2020-12-25 16:32:55.447226
0,I'm wearing my 'Drug Expert' shirt from my College. Im going to miss my ex-blockmates.  I'm taking a year off College. Then change course.,2020-08-23 16:32:55.447226
4,Tonight was a lot of fun! ,2022-02-16 16:32:55.447226
4,Follow @LeATHERMOUTH!!  ,2019-09-29 16:32:55.447226
4,@emm_in_forks no i'm shopping with alex  he's paying ,2021-08-07 16:32:55.447226
0,"@evienyc It's nearly over, then ",2020-07-29 16:32:55.447226
4,Watch the Football and Take the Hint: http://bit.ly/8nxaV  lol ,2018-10-11 16:32:55.447226
4,Meeting w/ TGC folk about living together in Chlesea next year! Exciting stuff ,2021-06-01 16:32:55.447226
0,@TalyaGoldberg shucks man - will have to see it on the highlights reel ,2018-08-14 16:32:55.447226
0,@WesleyCarr We had a great night! Got told off by security for running down the aisle clapping!  Oh dear ,2018-12-26 16:32:55.447226
0,@andy__c hey! that's my home town now! but yeh it sucks ,2019-04-02 16:32:55.447226
4,@WhitDareYou woah. i love you more.  haha,2019-12-14 16:32:55.447226
0,@ktoint83 i was awake til about 7.  think im going to end up with a migraine today from lack of sleep. yuk  what the papers sayin now?,2019-01-24 16:32:55.447226
0,I think my twidroid is broken. ,2019-08-05 16:32:55.447226
4,@Boon565 well you obviously have the shitest taste in music ,2022-02-12 16:32:55.447226
0,k so i think the people upstairs has peg legs and elephant feet. annoying. cant sleep. ,2018-06-17 16:32:55.447226
4,"@keeeyt Working on it. XD Sure, I can make a tiny role for you. ",2020-01-08 16:32:55.447226
4,@middleclassgirl hey darling.. how are you? ,2017-12-25 16:32:55.447226
0,@GroveGrapevine I love that shirt... except everyone always thinks I'm some kinda of drunk   #barcamp #tech #coconutgrove,2019-10-03 16:32:55.447226
4,@spunkransomed3 Woo hoo we can be triplets! Ooh no I havent whose the author? I need new books! ,2020-06-29 16:32:55.447226
4,"@terri5me2000 that was hysterical, my friend ",2022-01-14 16:32:55.447226
0,"my room is empty, my walls are bare, my life is in boxes.  goodbye glasgow, I had a good two years! ",2020-12-25 16:32:55.447226
0,I'm slightly disturbed by Hollyoaks tonight.  I really don't think it's something that should have been shown at 6.30pm...,2021-10-08 16:32:55.447226
4,Bon fire and beer. ,2017-12-02 16:32:55.447226
0,My attempt at drawing a manatee. Everyone laughed at me  http://yfrog.com/5k7wbj,2018-10-27 16:32:55.447226
4,"@_Christianne_ music is a must. If we didn't want to get up and explore the world, we'd end up sitting in Cubicle Land all day ",2022-09-13 16:32:55.447226
0,the sun is shining...should be a nice day...and i have to study ,2019-07-10 16:32:55.447226
4,"@dannygokey yep, you know that pic will be all over!  Hope you have a safe trip home n don't hate NY 2 much after the luggage incident",2019-01-13 16:32:55.447226
0,@just1mom but I don't.  lately I have good stuff 60% of the time (summer is the worst for bud bc most dealers leave town &amp; it dries up),2023-01-02 16:32:55.447226
4,@ditut:  Children are so funny! Marissa asked me today how they make potatoes? Asking &quot;how is it made&quot; questions all the time recently ,2022-12-11 16:32:55.447226
4,@chris_norton Thought I'd treat myself. ,2019-05-02 16:32:55.447226
0,'s self esteem just dropped to zero in five minutes. Ugh ,2018-08-06 16:32:55.447226
4,http://bit.ly/784RA  Video Contest 2 celebrate the 20 anniversary of the CRC! Participate! ,2019-03-23 16:32:55.447226
0,"@chrissy_08 yea, it does. i need to make 400 by july, otherwise i have to borrow from mike again, and i dont want to.... ",2022-11-15 16:32:55.447226
0,legs hurt  should not have ridden to walton yesterday.,2019-03-30 16:32:55.447226
0,@exotic yea me too! But you was nowhere to be found on here ,2022-12-21 16:32:55.447226
4,lmao traysongs is funny as hell!  puppets,2022-08-16 16:32:55.447226
0,Post conference call munchies ,2019-02-05 16:32:55.447226
4,@tommcfly Norway. Although the contestant had lunch with a judge that day... We came 5th ,2021-03-10 16:32:55.447226
0,"@uhhDude  so I missed the No Talent Show. I am bummed, but I totally forgot it was my friends birthday bash night. Boooooooooooooo. ",2018-06-07 16:32:55.447226
4,Have to download ALL new music for my PC &amp; My ipod. Any good new music anyone? I'm up for anything  ,2021-02-26 16:32:55.447226
0,the phone lines for britains got talent are busy and i cant get through  !,2021-07-11 16:32:55.447226
4,@shawnhawaii is so crazy! Loving it! So lovely seeing you.  if I can find you I will. #LMFAO,2022-08-29 16:32:55.447226
0,"ok ~ so did the whole walk the mall thing, nothing exciting.  Now going to see Hangover by myself   Can't wait to be with my friends!",2017-11-26 16:32:55.447226
4,oooh snap!!!! one of my fav shows is on HALF AND HALF... peace out twittas I'll be back sometime today ,2023-03-21 16:32:55.447226
0,Cleaning and relaxing today. Yay. Graduation tomorrow!!!  ,2021-03-15 16:32:55.447226
4,@tdrutter Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip ,2019-09-07 16:32:55.447226
4,Jessica De Sousa meanss the world to me ,2021-10-28 16:32:55.447226
0,i can't find my ipod headphones anywhere ,2020-07-09 16:32:55.447226
4,Good Morning!  @RevHewMan,2020-05-08 16:32:55.447226
0,@beanbeanfox thanks Bean. ,2019-08-10 16:32:55.447226
4,@Harmohn Thankyou agin..I have such wonderful followers  I'm feeling better already!x,2023-02-19 16:32:55.447226
4,Eating texas toast. ,2019-04-23 16:32:55.447226
4,@AMLadlad voted! good luck ,2021-10-12 16:32:55.447226
4,"too tired to do anything constructive so sat processing some photos from yesterday, buttercups and sparrows , exciting stuff! ",2022-11-18 16:32:55.447226
0,"Poor kids, they can't take disappointment can they  #bgt",2022-03-12 16:32:55.447226
0,"@stellery It's a Japanese social site, and yeah, you have to login to see any of the profiles. ",2019-10-14 16:32:55.447226
4,hope that there are more tom solos on mcfly's new album  I love the tom pianoy tracks.. is pianoy even a word?,2019-01-10 16:32:55.447226
0,@johnackley  Clean Me!,2023-03-28 16:32:55.447226
4,@tommcfly like.. touring in america? haha.   i'm buying your hoody and the t-shirt with a mic and lightening bults!! can't wait!! ,2018-03-05 16:32:55.447226
4,@charmimsy I sent the set over a few minutes ago ,2018-11-21 16:32:55.447226
0,moving out is expensivee dang ,2021-02-18 16:32:55.447226
4,@fourstringfuror Hello ,2020-03-16 16:32:55.447226
0,@LilPsycho Why the  face?,2018-11-27 16:32:55.447226
0,headache ,2019-04-06 16:32:55.447226
4,I got my twitter berry to work! ,2021-10-18 16:32:55.447226
4,@HeyHeyBecca follow @gleeofficial ,2019-04-16 16:32:55.447226
4,checking my mail.... ,2021-03-22 16:32:55.447226
0,I feel naked.........I don't have any earrings on. ,2023-05-05 16:32:55.447226
4,I like honest heart to heart conversations with you ,2020-09-02 16:32:55.447226
0,@sunspot_mike Crap Bratfest is today... damn I wont be able to go ,2018-07-07 16:32:55.447226
4,@Buildabear96  yuu too XD,2021-09-26 16:32:55.447226
0,"@alexalgebra Unfortunately, that's how it usually goes.  In answer to yesterday...I'm okay. Things may be looking up. Miss talking to you.",2018-09-18 16:32:55.447226
0,i might take the bus to go see anarbor in springfield tomorrow. by myself. lol should i go ,2021-05-31 16:32:55.447226
4,@jebasinger I learn a lot from my daughter...  ,2019-09-09 16:32:55.447226
4,@markhoppus motion city soundtrack? Omg thats amaziing ,2019-05-27 16:32:55.447226
0,@prettyinpunk406 But then people are afraid of pork so they aren't calling it &quot;swine&quot; anymore. All of this makes me cry buckets of tears. ,2019-11-30 16:32:55.447226
0,"@vjune so jealous, it's cold enough to snow here   hope you had a good day!",2022-12-09 16:32:55.447226
4,@AngelEyedGodess Oh did you get the dm about Brooke I sent you ,2020-08-22 16:32:55.447226
0,not feeling good at all!!  i wanna cry!! booooo!! doing laundry while I watch some of my dvr shows.,2021-11-27 16:32:55.447226
4,"@myka19 the next time u bump into izzy say hi for me..  gudluck sa lessons.. gud to know u have new friends! choose d good ones, ayt? ",2023-03-19 16:32:55.447226
0,I still have a very depressed feline fuzzball...it's another trip to vet tmrw to see what can be done...worried doesn't even cover it ,2019-11-16 16:32:55.447226
0,"@quinniesin  I wanted to go watch it .. Damn, screw my schedule.",2021-03-28 16:32:55.447226
0,@daedge I didnt know you were going to NC.... ,2019-11-14 16:32:55.447226
4,@archae_to_be Good..  So 11:10 or 13:00 showing 2moz?,2019-12-14 16:32:55.447226
4,"Goodmorning, Twitterland!  http://bit.ly/gB5RD  Vote for me and @tooonico.",2019-02-22 16:32:55.447226
0,@Glasgowlassy ah I'm wide awake  hate whisky! How's u? U home?,2022-12-18 16:32:55.447226
4,"gay club music sucks, plus open bathroom! lots of cute boys tho ",2020-12-27 16:32:55.447226
4,Beautiful day. Sunny. Perfect temp. Sold another Lancaster PA Pride Tee at FifiLaBouche.com  (via @LancPride),2020-07-09 16:32:55.447226
4,Tang!  There's nothing better! (except water) ,2021-02-03 16:32:55.447226
0,@evernote Still waiting for symbian v1 ,2018-11-19 16:32:55.447226
4,Another session with Ajaxian on user experience design.  #javaone,2020-03-27 16:32:55.447226
4,Just took an amazing shower ,2018-08-13 16:32:55.447226
0,is sad the &quot;reaper&quot; was cancelled... i really liked that show  ,2018-06-26 16:32:55.447226
0,@DuckyC @ACRead  Sorry - I know the feeling but I broke down and got books - Im off to bed hons! Have  a great evening,2018-02-19 16:32:55.447226
0,@giiiiiiin you seem sad baby girl ,2020-05-09 16:32:55.447226
4,@CourtneyJBVFCHS your amazing ,2018-01-08 16:32:55.447226
0,I want to leave this house ,2018-09-20 16:32:55.447226
0,@LipstickxMalice but im not home ,2020-12-22 16:32:55.447226
4,http://twitpic.com/5eynj - Office Office. Truer picture ,2022-06-15 16:32:55.447226
0,gonna spend over $100 on presents today ,2021-09-02 16:32:55.447226
0,How is the newest episode of Breaking Bad STILL not online? ,2019-11-12 16:32:55.447226
4,@seymorebutts Thanks Seymore for the encouragement and enthusiasm ,2022-09-25 16:32:55.447226
0,@FANGSY7 no  you once pointed out to me and my friend in the crowd and said it was always good to see us at your gigs and we got embarased,2020-10-20 16:32:55.447226
0,China is blocking Twitter ,2022-07-30 16:32:55.447226
0,"@AlisonL There's really a group like that? They should blend the two words together to form ï¿½ Knitter! Oh wait, I guess that's normal. ",2022-09-28 16:32:55.447226
4,@JillianValentin I told you sweetie whenever you want I got you ,2020-02-09 16:32:55.447226
4,im only going to be gone for 2 weeks. and i promise ill text ,2018-02-18 16:32:55.447226
0,being bored.....sitting in the middle of nowhere here in florida! plz someone come visit! ,2018-02-02 16:32:55.447226
0,okay have to go now. and im gonna see the trailer 2morrow instead... ,2019-06-22 16:32:55.447226
4,"just watched battlestar s04e17, curious about the final eps... but not watching them just yet ",2020-09-13 16:32:55.447226
4,WOOO! Just met Draco Mafroy (Tom Felton) and Andy From The Goonies ,2021-09-27 16:32:55.447226
4,"@noahculver ha ha, Jesse..that's funny. wait...who is this!? ",2021-09-09 16:32:55.447226
0,@justlikeanovel AHHHHHHH no i text you ,2022-06-09 16:32:55.447226
4,"@OHCircuitRider when you see Tiger, tell him we expect his 'A' game ",2019-04-03 16:32:55.447226
4,@nkaddict I have just put your cd's in the post.  x,2023-04-23 16:32:55.447226
0,@sweetener I'm at talad nam 4 park. Soooo hot ,2020-09-23 16:32:55.447226
0,So the mashup hasn't gone down too well in the office. Now having to use earphones ,2022-11-02 16:32:55.447226
0,I wanna play.. I don't have an invite. ,2020-05-06 16:32:55.447226
0,@kiki_the_blub : Mum and helper are fine. But.. not me. ,2018-08-23 16:32:55.447226
0,Im really sad... ,2022-01-24 16:32:55.447226
0,"@TraceyMorroll YES thats his name, couldn't think. he is sooo yummy! i miss him  do we think its his baby? i hope so!",2022-04-20 16:32:55.447226
4,@bethlynch Yay!! You're done!! ,2018-07-26 16:32:55.447226
4,"I'm going to get hated on for saying this: BUT I THINK VISTA &gt; ALL OS (including you Mac lovers) Yes I love my vista, never had issues ",2019-03-15 16:32:55.447226
4,At TGC concert  good to see old friends and remember the old times!,2020-05-08 16:32:55.447226
0,@brandystrippers just not gonna go on laptop for a while cuz of brother always having a go at me. i'm gonna miss russells bday ,2017-12-04 16:32:55.447226
4,@Danacea hey there.  i'm presuming you and the cubs are well!  - heard your audioboo the other day with the circus items! ,2023-04-02 16:32:55.447226
4,"hates drama!!! at least in her own life, tv drama is just fine ",2017-11-24 16:32:55.447226
0,"The only thing I liked about T4 was that it made a case for a cybernetic, posthuman society.  Too bad they were the &quot;bad&quot; guys. ",2022-01-15 16:32:55.447226
0,"@Boo2AGoose lmfao ok ok, I'm sorry  i'll stop now",2019-07-07 16:32:55.447226
0,"completely killed my hand after my history gcse, but still have to go in for french listening this afternoon  gilmore girls break first ",2020-06-07 16:32:55.447226
4,"@MVChase Ha! just got it and we're both home,  thx for the time, feel better  *hugs* nyt",2022-06-08 16:32:55.447226
0,Off the The March Of Dimes!   Sorry Gay Pride ,2022-06-21 16:32:55.447226
0,my head hurts!! ,2020-08-15 16:32:55.447226
0,U gotta feel bad when u r spending 8 hours hanging out at a concert whilst ur mum is staying in the hotel. She won't go to London herself ,2021-03-10 16:32:55.447226
4,"@unidunithea Pintei, menina. gostou? ",2021-07-13 16:32:55.447226
4,@aliciaoandgang What are you sewing???  ,2021-11-07 16:32:55.447226
4,"@belladonna20 lol, play HARDER- ya in my youth I did - now find a modest balance of both has fewer side effects the following days ",2018-06-25 16:32:55.447226
4,@icantseeyou seriously wats your problem ? thats the 6th time you have fought me today ... your really should fuck off ,2018-07-13 16:32:55.447226
0,"@sarahUSC omg i was JUST showing someone our pictures. boats, shark attacks, everythiiiiing.  miss you! how is everything???",2021-09-21 16:32:55.447226
0,fuck. i was happy then i think about you and feel sad and guilty -.- wtfaigdwmeaml!? ,2018-08-10 16:32:55.447226
0,my myspace has stopped working! how am i going to function without myspace?  x,2022-04-06 16:32:55.447226
4,@electra126 LOL  Enjoy your horsey ride. Just look about for midgets posing as kids... they don't go down as easy. ,2019-03-20 16:32:55.447226
4,@mileycyrus you'll have a 4th season at hannah montana?OMG! goodluck with that.! i'll wait for it ,2019-08-12 16:32:55.447226
4,En route to KFC to celebrate the end of school ,2020-06-27 16:32:55.447226
0,Home from Dr's office  going to rest before I go to work in a bit,2020-06-22 16:32:55.447226
4,On the boat towards burnham-on-crouch ,2019-11-03 16:32:55.447226
